lat,lon,hs_mean_m,hs_max_m
21.7,-159.25,2.0532652571428573,3.1399999
21.7,-159.2,2.063673420408163,3.1599998
21.7,-159.15,2.0720407714285716,3.1699998
21.7,-159.1,2.0804081224489797,3.1799998
21.7,-159.05,2.0885713959183674,3.1799998
21.7,-159,2.0959183326530613,3.1699998
21.7,-158.95,2.1030611897959184,3.1399999
21.7,-158.9,2.109591804081633,3.1399999
21.7,-158.85,2.1177550714285713,3.1599998
21.7,-158.8,2.12693873877551,3.1699998
21.7,-158.75,2.1355101612244898,3.1799998
21.7,-158.7,2.1422448591836734,3.1699998
21.7,-158.65,2.148571393877551,3.1699998
21.7,-158.6,2.152857112244898,3.1599998
21.7,-158.55,2.1536734367346937,3.1599998
21.7,-158.5,2.1522448714285716,3.1599998
21.7,-158.45,2.148979567346939,3.1699998
21.7,-158.4,2.140816293877551,3.1699998
21.7,-158.35,2.127959144897959,3.1699998
21.7,-158.3,2.1112244530612245,3.1599998
21.7,-158.25,2.0802040489795917,3.1499999
21.7,-158.2,2.0391836469387754,3.1299999
21.7,-158.15,1.9899999653061224,3.1
21.7,-158.1,1.886530587755102,2.99
21.7,-158.05,1.536122421632653,2.58
21.7,-157.95,1.579795893877551,2.32
21.7,-157.9,2.0387754795918367,3.05
21.7,-157.85,2.0993877224489794,3.1299999
21.7,-157.8,2.123877518367347,3.1399999
21.7,-157.75,2.139795889795918,3.1399999
21.7,-157.7,2.1508162959183674,3.1499999
21.7,-157.65,2.161020383673469,3.1499999
21.7,-157.6,2.1673469102040817,3.1599998
21.7,-157.55,2.1738775204081633,3.1699998
21.7,-157.5,2.1789795551020408,3.1699998
21.7,-157.45,2.183469351020408,3.1699998
21.7,-157.4,2.1859183306122447,3.1599998
21.7,-157.35,2.186122412244898,3.1499999
21.7,-157.3,2.1844897591836734,3.1299999
21.7,-157.25,2.1808163,3.12
21.7,-157.2,2.1769387551020407,3.11
21.7,-157.15,2.172653036734694,3.1
21.7,-157.1,2.1681632408163263,3.1
21.7,-157.05,2.164285689795918,3.1
21.7,-157,2.161632630612245,3.1
21.7,-156.95,2.159795893877551,3.1
21.7,-156.9,2.159795893877551,3.1
21.7,-156.85,2.158571406122449,3.09
21.7,-156.8,2.1571428387755103,3.09
21.7,-156.75,2.156938757142857,3.09
21.7,-156.7,2.155918351020408,3.09
21.7,-156.65,2.1544897795918367,3.09
21.7,-156.6,2.1526530428571427,3.09
21.7,-156.55,2.1506122265306122,3.09
21.7,-156.5,2.1491836591836733,3.08
21.7,-156.45,2.1479591673469387,3.08
21.7,-156.4,2.1467346795918365,3.08
21.7,-156.35,2.1469387612244897,3.08
21.7,-156.3,2.1457142673469387,3.08
21.7,-156.25,2.144489775510204,3.08
21.7,-156.2,2.143265281632653,3.08
21.7,-156.15,2.141428544897959,3.07
21.7,-156.1,2.1399999673469385,3.07
21.7,-156.05,2.1395918020408162,3.07
21.7,-156,2.138163230612245,3.07
21.7,-155.95,2.1373469040816326,3.07
21.7,-155.9,2.1377550653061226,3.07
21.7,-155.85,2.137755069387755,3.07
21.7,-155.8,2.1379591591836733,3.07
21.7,-155.75,2.140204055102041,3.07
21.7,-155.7,2.143265275510204,3.07
21.7,-155.65,2.143265275510204,3.07
21.7,-155.6,2.1436734387755103,3.07
21.7,-155.55,2.1424489469387753,3.07
21.7,-155.5,2.1399999714285713,3.07
21.7,-155.45,2.1369387469387755,3.07
21.7,-155.4,2.134693848979592,3.07
21.7,-155.35,2.1328571102040814,3.07
21.7,-155.3,2.1322448673469387,3.07
21.7,-155.25,2.1336734367346937,3.07
21.7,-155.2,2.132857112244898,3.07
21.7,-155.15,2.133061193877551,3.06
21.7,-155.1,2.1328571081632655,3.06
21.7,-155.05,2.133061189795918,3.07
21.7,-155,2.1328571081632655,3.07
21.7,-154.95,2.1324489469387755,3.07
21.7,-154.9,2.132040783673469,3.07
21.7,-154.85,2.1318367020408164,3.07
21.7,-154.8,2.131632618367347,3.07
21.7,-154.75,2.1299999714285716,3.07
21.7,-154.7,2.1304081346938775,3.07
21.7,-154.65,2.1304081346938775,3.07
21.7,-154.6,2.130408130612245,3.07
21.7,-154.55,2.1308162877551022,3.06
21.7,-154.5,2.131836693877551,3.06
21.7,-154.45,2.1320407775510204,3.06
21.7,-154.4,2.1322448653061223,3.06
21.7,-154.35,2.131224457142857,3.06
21.7,-154.3,2.1306122102040814,3.06
21.7,-154.25,2.1320407836734696,3.05
21.7,-154.2,2.132040781632653,3.06
21.7,-154.15,2.131632624489796,3.06
21.7,-154.1,2.1251020102040816,3.06
21.7,-154.05,2.1142856714285716,3.07
21.75,-160.95,2.154897932653061,3.1699998
21.75,-160.9,2.3061224020408164,3.36
21.75,-160.85,2.310408114285714,3.3799999
21.75,-160.8,2.302040763265306,3.3799999
21.75,-160.75,2.2938774959183674,3.3799999
21.75,-160.7,2.2830611795918365,3.37
21.75,-160.65,2.271632614285714,3.36
21.75,-160.6,2.2577550551020407,3.34
21.75,-160.55,2.2414285285714284,3.34
21.75,-160.5,2.200204057142857,3.31
21.75,-160.45,2.1524489387755104,3.26
21.75,-160.4,2.075510169387755,3.1499999
21.75,-160.35,1.9651020122448979,2.9199998
21.75,-160.3,1.821632612244898,2.55
21.75,-160.25,1.7038775346938775,2.23
21.75,-160.2,1.5302040489795918,1.99
21.75,-160.15,1.6120407897959184,2.25
21.75,-160.1,1.7089795653061224,2.48
21.75,-160.05,1.7871428285714286,2.72
21.75,-160,1.7769387428571428,2.73
21.75,-159.95,1.7397958734693877,2.69
21.75,-159.9,1.7002040510204082,2.56
21.75,-159.85,1.673265287755102,2.44
21.75,-159.8,1.6612244653061223,2.34
21.75,-159.75,1.6344897653061223,2.2
21.75,-159.7,1.6112244530612245,2.06
21.75,-159.65,1.5914285367346939,1.9799999
21.75,-159.6,1.5846938448979593,1.99
21.75,-159.55,1.5914285326530613,2.05
21.75,-159.5,1.636530575510204,2.19
21.75,-159.45,1.7293877163265305,2.4299998
21.75,-159.4,1.8438775163265306,2.72
21.75,-159.35,1.9451020040816327,2.95
21.75,-159.3,2.011020381632653,3.09
21.75,-159.25,2.039999955102041,3.1399999
21.75,-159.2,2.0553060775510206,3.1699998
21.75,-159.15,2.0675509714285716,3.1799998
21.75,-159.1,2.079795875510204,3.1899998
21.75,-159.05,2.0902040408163267,3.1899998
21.75,-159,2.1008162857142856,3.1699998
21.75,-158.95,2.110816289795918,3.1399999
21.75,-158.9,2.119183636734694,3.1499999
21.75,-158.85,2.129591804081633,3.1699998
21.75,-158.8,2.1404081204081633,3.1899998
21.75,-158.75,2.150408120408163,3.1999998
21.75,-158.7,2.1591836408163263,3.21
21.75,-158.65,2.1659183265306123,3.1999998
21.75,-158.6,2.169183642857143,3.1999998
21.75,-158.55,2.1718366959183673,3.1899998
21.75,-158.5,2.172448936734694,3.1899998
21.75,-158.45,2.1697958816326532,3.1899998
21.75,-158.4,2.166122412244898,3.1799998
21.75,-158.35,2.159999963265306,3.1799998
21.75,-158.3,2.148571389795918,3.1799998
21.75,-158.25,2.13142853877551,3.1699998
21.75,-158.2,2.1146938428571427,3.1699998
21.75,-158.15,2.101632618367347,3.1599998
21.75,-158.1,2.091632612244898,3.1499999
21.75,-158.05,2.0740816020408164,3.1
21.75,-158,2.08918363877551,3.1499999
21.75,-157.95,2.126122420408163,3.1999998
21.75,-157.9,2.1251020102040816,3.1499999
21.75,-157.85,2.137346912244898,3.1699998
21.75,-157.8,2.145918336734694,3.1699998
21.75,-157.75,2.1534693591836733,3.1699998
21.75,-157.7,2.1591836428571427,3.1699998
21.75,-157.65,2.1642856836734694,3.1699998
21.75,-157.6,2.169591812244898,3.1699998
21.75,-157.55,2.174693848979592,3.1699998
21.75,-157.5,2.180612214285714,3.1799998
21.75,-157.45,2.184897926530612,3.1699998
21.75,-157.4,2.1869387408163266,3.1599998
21.75,-157.35,2.1885713979591834,3.1499999
21.75,-157.3,2.18653057755102,3.1399999
21.75,-157.25,2.1838775224489795,3.1299999
21.75,-157.2,2.1808162959183672,3.12
21.75,-157.15,2.1763265020408165,3.11
21.75,-157.1,2.171836706122449,3.11
21.75,-157.05,2.1691836448979593,3.11
21.75,-157,2.167550991836735,3.11
21.75,-156.95,2.166122424489796,3.11
21.75,-156.9,2.165510181632653,3.11
21.75,-156.85,2.163877524489796,3.1
21.75,-156.8,2.1620407918367346,3.1
21.75,-156.75,2.16040813877551,3.1
21.75,-156.7,2.159795893877551,3.1
21.75,-156.65,2.158163242857143,3.1
21.75,-156.6,2.156734675510204,3.09
21.75,-156.55,2.1555101857142858,3.09
21.75,-156.5,2.1542856979591836,3.09
21.75,-156.45,2.152040804081633,3.09
21.75,-156.4,2.1514285591836733,3.08
21.75,-156.35,2.150816314285714,3.08
21.75,-156.3,2.15020406122449,3.08
21.75,-156.25,2.148367324489796,3.08
21.75,-156.2,2.145306091836735,3.08
21.75,-156.15,2.14428567755102,3.08
21.75,-156.1,2.1426530204081633,3.07
21.75,-156.05,2.1414285306122447,3.07
21.75,-156,2.1412244551020407,3.07
21.75,-155.95,2.139795881632653,3.07
21.75,-155.9,2.139999963265306,3.07
21.75,-155.85,2.1410203714285716,3.08
21.75,-155.8,2.1424489489795917,3.08
21.75,-155.75,2.144489763265306,3.07
21.75,-155.7,2.1457142530612243,3.07
21.75,-155.65,2.146938742857143,3.08
21.75,-155.6,2.1467346612244897,3.08
21.75,-155.55,2.1448979285714285,3.08
21.75,-155.5,2.142448951020408,3.07
21.75,-155.45,2.1391836469387755,3.07
21.75,-155.4,2.1375509918367346,3.07
21.75,-155.35,2.1357142489795917,3.07
21.75,-155.3,2.1344897591836736,3.07
21.75,-155.25,2.1338775142857145,3.07
21.75,-155.2,2.133469351020408,3.07
21.75,-155.15,2.1340815979591836,3.07
21.75,-155.1,2.1340815979591836,3.07
21.75,-155.05,2.13367343877551,3.07
21.75,-155,2.133061193877551,3.07
21.75,-154.95,2.132857106122449,3.07
21.75,-154.9,2.1322448591836736,3.07
21.75,-154.85,2.1312244530612245,3.07
21.75,-154.8,2.131632618367347,3.07
21.75,-154.75,2.130816297959184,3.07
21.75,-154.7,2.1310203775510206,3.07
21.75,-154.65,2.131224451020408,3.07
21.75,-154.6,2.132040779591837,3.07
21.75,-154.55,2.1328571081632655,3.07
21.75,-154.5,2.133265269387755,3.07
21.75,-154.45,2.1332652673469386,3.06
21.75,-154.4,2.132040779591837,3.06
21.75,-154.35,2.132244863265306,3.06
21.75,-154.3,2.132244863265306,3.06
21.75,-154.25,2.1336734326530613,3.06
21.75,-154.2,2.1332652714285714,3.06
21.75,-154.15,2.1318366979591836,3.06
21.75,-154.1,2.1279591510204083,3.07
21.75,-154.05,2.1169387346938775,3.08
21.8,-160.95,2.1565305897959184,3.1899998
21.8,-160.9,2.3089795428571427,3.37
21.8,-160.85,2.3108162734693876,3.3799999
21.8,-160.8,2.3040815857142856,3.3799999
21.8,-160.75,2.296326481632653,3.3799999
21.8,-160.7,2.291428530612245,3.3799999
21.8,-160.65,2.2836734346938776,3.37
21.8,-160.6,2.271020373469388,3.36
21.8,-160.55,2.2514285346938774,3.34
21.8,-160.5,2.218571393877551,3.31
21.8,-160.45,2.1773469020408163,3.28
21.8,-160.4,2.1034693632653063,3.1999998
21.8,-160.35,1.974897918367347,3.02
21.8,-160.3,1.7483673224489795,2.61
21.8,-160.25,1.3579591620408162,2.01
21.8,-160.15,1.3851020224489796,1.9499999
21.8,-160.1,1.6093877265306122,2.35
21.8,-160.05,1.8008162918367348,2.75
21.8,-160,1.7979591448979593,2.8
21.8,-159.95,1.7624489510204082,2.79
21.8,-159.9,1.7124489551020408,2.6499999
21.8,-159.85,1.6673469,2.44
21.8,-159.8,1.6371428224489797,2.28
21.8,-159.75,1.575714251020408,2.1
21.8,-159.7,1.5230611897959183,1.9599999
21.8,-159.65,1.4757142530612244,1.89
21.8,-159.6,1.4359183408163265,1.8199999
21.8,-159.55,1.4073469102040816,1.8299999
21.8,-159.5,1.4312244632653062,1.91
21.8,-159.45,1.5253060897959183,2.11
21.8,-159.4,1.7106122204081633,2.5
21.8,-159.35,1.8857142612244897,2.87
21.8,-159.3,1.9897958979591837,3.06
21.8,-159.25,2.032448942857143,3.1599998
21.8,-159.2,2.052653012244898,3.1899998
21.8,-159.15,2.0675509714285716,3.1999998
21.8,-159.1,2.0820407714285714,3.1999998
21.8,-159.05,2.0957142448979593,3.1899998
21.8,-159,2.1083673040816326,3.1799998
21.8,-158.95,2.121224448979592,3.1599998
21.8,-158.9,2.1330611836734694,3.1699998
21.8,-158.85,2.1442856714285714,3.1799998
21.8,-158.8,2.1565305734693876,3.1999998
21.8,-158.75,2.1675509816326533,3.22
21.8,-158.7,2.175510175510204,3.23
21.8,-158.65,2.181632618367347,3.23
21.8,-158.6,2.1859183265306124,3.23
21.8,-158.55,2.188571381632653,3.22
21.8,-158.5,2.189183626530612,3.22
21.8,-158.45,2.1893877204081633,3.21
21.8,-158.4,2.1867346530612246,3.1999998
21.8,-158.35,2.1818366959183675,3.1899998
21.8,-158.3,2.1728571040816327,3.1899998
21.8,-158.25,2.1608162857142856,3.1899998
21.8,-158.2,2.151020373469388,3.1899998
21.8,-158.15,2.143061195918367,3.1799998
21.8,-158.1,2.1385714,3.1699998
21.8,-158.05,2.1385713979591836,3.1799998
21.8,-158,2.139183644897959,3.1699998
21.8,-157.95,2.143469351020408,3.1699998
21.8,-157.9,2.1463264918367346,3.1799998
21.8,-157.85,2.149999957142857,3.1799998
21.8,-157.8,2.154693836734694,3.1799998
21.8,-157.75,2.159387718367347,3.1799998
21.8,-157.7,2.163061193877551,3.1799998
21.8,-157.65,2.1667346653061226,3.1799998
21.8,-157.6,2.17142853877551,3.1799998
21.8,-157.55,2.176734663265306,3.1799998
21.8,-157.5,2.181224457142857,3.1799998
21.8,-157.45,2.185714248979592,3.1799998
21.8,-157.4,2.1881632285714288,3.1699998
21.8,-157.35,2.188571387755102,3.1599998
21.8,-157.3,2.187959144897959,3.1499999
21.8,-157.25,2.1859183285714288,3.1499999
21.8,-157.2,2.1830611857142856,3.1399999
21.8,-157.15,2.179999963265306,3.1299999
21.8,-157.1,2.1763264959183672,3.12
21.8,-157.05,2.1734693530612246,3.12
21.8,-157,2.1722448653061224,3.11
21.8,-156.95,2.172040787755102,3.11
21.8,-156.9,2.1710203795918366,3.12
21.8,-156.85,2.1681632408163267,3.12
21.8,-156.8,2.1659183408163267,3.11
21.8,-156.75,2.1644897653061226,3.11
21.8,-156.7,2.1634693591836736,3.11
21.8,-156.65,2.1612244591836736,3.1
21.8,-156.6,2.1597958918367346,3.1
21.8,-156.55,2.158775483673469,3.1
21.8,-156.5,2.157755081632653,3.1
21.8,-156.45,2.156326508163265,3.1
21.8,-156.4,2.1555101836734694,3.09
21.8,-156.35,2.154285687755102,3.09
21.8,-156.3,2.1536734367346937,3.09
21.8,-156.25,2.1512244530612246,3.09
21.8,-156.2,2.148979557142857,3.08
21.8,-156.15,2.148775475510204,3.08
21.8,-156.1,2.147142824489796,3.08
21.8,-156.05,2.1459183306122447,3.08
21.8,-156,2.144285675510204,3.08
21.8,-155.95,2.143469348979592,3.08
21.8,-155.9,2.144285673469388,3.08
21.8,-155.85,2.144489755102041,3.08
21.8,-155.8,2.1455101734693875,3.08
21.8,-155.75,2.1465305795918366,3.08
21.8,-155.7,2.1473469040816324,3.08
21.8,-155.65,2.148163232653061,3.08
21.8,-155.6,2.1477550714285716,3.08
21.8,-155.55,2.146326497959184,3.08
21.8,-155.5,2.1440816,3.08
21.8,-155.45,2.1424489489795917,3.08
21.8,-155.4,2.1389795591836736,3.07
21.8,-155.35,2.1371428265306123,3.07
21.8,-155.3,2.135306085714286,3.07
21.8,-155.25,2.1346938408163267,3.07
21.8,-155.2,2.1338775163265304,3.07
21.8,-155.15,2.133877518367347,3.07
21.8,-155.1,2.133877518367347,3.07
21.8,-155.05,2.1348979224489795,3.07
21.8,-155,2.1346938346938775,3.07
21.8,-154.95,2.1336734346938777,3.07
21.8,-154.9,2.1326530224489795,3.07
21.8,-154.85,2.132040781632653,3.07
21.8,-154.8,2.1316326204081633,3.07
21.8,-154.75,2.1314285367346937,3.07
21.8,-154.7,2.1326530265306123,3.07
21.8,-154.65,2.1324489469387755,3.08
21.8,-154.6,2.1328571081632655,3.08
21.8,-154.55,2.134285675510204,3.08
21.8,-154.5,2.134285669387755,3.07
21.8,-154.45,2.134081587755102,3.07
21.8,-154.4,2.13306117755102,3.07
21.8,-154.35,2.1326530163265307,3.07
21.8,-154.3,2.132653024489796,3.06
21.8,-154.25,2.133061185714286,3.06
21.8,-154.2,2.132653020408163,3.06
21.8,-154.15,2.1320407775510204,3.07
21.8,-154.1,2.1283673102040814,3.07
21.8,-154.05,2.1189795551020407,3.09
21.85,-160.95,2.1538775285714284,3.1899998
21.85,-160.9,2.3102040346938777,3.37
21.85,-160.85,2.3120407612244898,3.3899999
21.85,-160.8,2.3069387265306123,3.3799999
21.85,-160.75,2.3014285224489797,3.3799999
21.85,-160.7,2.29775506122449,3.37
21.85,-160.65,2.289591806122449,3.37
21.85,-160.6,2.2763264979591837,3.36
21.85,-160.55,2.2581632367346938,3.34
21.85,-160.5,2.230408132653061,3.32
21.85,-160.45,2.1955101836734694,3.29
21.85,-160.4,2.138163226530612,3.25
21.85,-160.35,2.029591793877551,3.1499999
21.85,-160.3,1.802857112244898,2.84
21.85,-160.25,1.3916326163265307,2.1699998
21.85,-160.15,1.1081632551020408,1.55
21.85,-160.1,1.4216326318367347,2.1
21.85,-160.05,1.8236734489795918,2.83
21.85,-160,1.8310203673469387,2.8799999
21.85,-159.95,1.8026530367346938,2.86
21.85,-159.9,1.740612212244898,2.74
21.85,-159.85,1.6712244612244898,2.5
21.85,-159.8,1.6142856897959184,2.25
21.85,-159.75,1.4940816163265307,2.02
21.85,-159.7,1.3973469040816326,1.9399999
21.85,-159.65,1.3093877428571428,1.76
21.85,-159.6,1.2193877285714285,1.5899999
21.85,-159.55,1.177959168367347,1.5699999
21.85,-159.5,1.1757142606122448,1.5699999
21.85,-159.45,1.2228571295918367,1.64
21.85,-159.4,1.4504081346938775,2.03
21.85,-159.35,1.778775493877551,2.6699998
21.85,-159.3,1.9710203836734694,3.05
21.85,-159.25,2.0271428183673468,3.1699998
21.85,-159.2,2.052653020408163,3.21
21.85,-159.15,2.0702040428571427,3.22
21.85,-159.1,2.0865305775510206,3.21
21.85,-159.05,2.1042856714285714,3.21
21.85,-159,2.1191836306122447,3.1899998
21.85,-158.95,2.134285667346939,3.1799998
21.85,-158.9,2.1493877102040817,3.1899998
21.85,-158.85,2.1630611836734692,3.1999998
21.85,-158.8,2.1753060918367346,3.21
21.85,-158.75,2.185918332653061,3.23
21.85,-158.7,2.193469344897959,3.24
21.85,-158.65,2.198775463265306,3.25
21.85,-158.6,2.2032652653061224,3.25
21.85,-158.55,2.2044897551020406,3.25
21.85,-158.5,2.205918324489796,3.24
21.85,-158.45,2.2051019959183673,3.23
21.85,-158.4,2.2028570918367345,3.22
21.85,-158.35,2.1985713775510205,3.21
21.85,-158.3,2.1912244408163266,3.1999998
21.85,-158.25,2.1816326142857143,3.1999998
21.85,-158.2,2.174285675510204,3.1999998
21.85,-158.15,2.166734642857143,3.1899998
21.85,-158.1,2.1624489285714286,3.1899998
21.85,-158.05,2.1583673020408165,3.1799998
21.85,-158,2.157755057142857,3.1799998
21.85,-157.95,2.1571428102040815,3.1799998
21.85,-157.9,2.156530567346939,3.1799998
21.85,-157.85,2.1571428163265307,3.1799998
21.85,-157.8,2.1599999591836734,3.1799998
21.85,-157.75,2.163061191836735,3.1799998
21.85,-157.7,2.165918336734694,3.1799998
21.85,-157.65,2.169387726530612,3.1799998
21.85,-157.6,2.173265273469388,3.1799998
21.85,-157.55,2.1787754775510204,3.1799998
21.85,-157.5,2.1836734306122447,3.1799998
21.85,-157.45,2.1871428204081633,3.1799998
21.85,-157.4,2.189591793877551,3.1799998
21.85,-157.35,2.1902040408163264,3.1699998
21.85,-157.3,2.189183630612245,3.1699998
21.85,-157.25,2.1873468959183673,3.1699998
21.85,-157.2,2.1848979163265305,3.1599998
21.85,-157.15,2.1828570979591837,3.1599998
21.85,-157.1,2.1808162857142857,3.1399999
21.85,-157.05,2.1781632326530613,3.12
21.85,-157,2.176122418367347,3.12
21.85,-156.95,2.1751020142857143,3.12
21.85,-156.9,2.174489769387755,3.1299999
21.85,-156.85,2.1712244591836733,3.1299999
21.85,-156.8,2.167959157142857,3.12
21.85,-156.75,2.166530585714286,3.12
21.85,-156.7,2.164897930612245,3.11
21.85,-156.65,2.16346936122449,3.11
21.85,-156.6,2.162448951020408,3.11
21.85,-156.55,2.1608163,3.11
21.85,-156.5,2.1599999734693878,3.11
21.85,-156.45,2.158775483673469,3.11
21.85,-156.4,2.1585714,3.11
21.85,-156.35,2.157550989795918,3.11
21.85,-156.3,2.1565305775510204,3.11
21.85,-156.25,2.1551019979591834,3.11
21.85,-156.2,2.1544897551020408,3.1
21.85,-156.15,2.1524489428571427,3.1
21.85,-156.1,2.151224455102041,3.09
21.85,-156.05,2.1502040408163263,3.09
21.85,-156,2.1483673020408163,3.08
21.85,-155.95,2.147346891836735,3.08
21.85,-155.9,2.147346893877551,3.08
21.85,-155.85,2.146734655102041,3.08
21.85,-155.8,2.1483673081632655,3.08
21.85,-155.75,2.1489795530612246,3.08
21.85,-155.7,2.1495917959183672,3.09
21.85,-155.65,2.149795879591837,3.09
21.85,-155.6,2.14999996122449,3.09
21.85,-155.55,2.1489795530612246,3.09
21.85,-155.5,2.1483673040816327,3.09
21.85,-155.45,2.1461224040816327,3.09
21.85,-155.4,2.143061179591837,3.08
21.85,-155.35,2.1391836346938775,3.08
21.85,-155.3,2.1379591448979594,3.08
21.85,-155.25,2.1373469,3.08
21.85,-155.2,2.135918326530612,3.08
21.85,-155.15,2.1357142530612245,3.08
21.85,-155.1,2.135102006122449,3.08
21.85,-155.05,2.1359183285714285,3.08
21.85,-155,2.1357142448979594,3.08
21.85,-154.95,2.1346938387755103,3.08
21.85,-154.9,2.1344897551020408,3.08
21.85,-154.85,2.1336734326530613,3.08
21.85,-154.8,2.1336734326530613,3.08
21.85,-154.75,2.1334693489795917,3.08
21.85,-154.7,2.1326530224489795,3.08
21.85,-154.65,2.1336734326530613,3.08
21.85,-154.6,2.1342856775510204,3.08
21.85,-154.55,2.135510167346939,3.08
21.85,-154.5,2.136122406122449,3.08
21.85,-154.45,2.134285669387755,3.08
21.85,-154.4,2.134081581632653,3.08
21.85,-154.35,2.133265257142857,3.07
21.85,-154.3,2.133061181632653,3.07
21.85,-154.25,2.1330611877551022,3.07
21.85,-154.2,2.1338775081632653,3.07
21.85,-154.15,2.1328571040816326,3.07
21.85,-154.1,2.129183630612245,3.08
21.85,-154.05,2.1214285346938775,3.1
21.9,-160.95,2.1518367081632652,3.1999998
21.9,-160.9,2.3122448448979593,3.3799999
21.9,-160.85,2.3144897408163265,3.3799999
21.9,-160.8,2.310204026530612,3.3799999
21.9,-160.75,2.3053060734693878,3.37
21.9,-160.7,2.299591795918367,3.37
21.9,-160.65,2.2914285224489794,3.36
21.9,-160.6,2.2777550632653063,3.35
21.9,-160.55,2.2595918040816327,3.34
21.9,-160.5,2.2353060897959183,3.32
21.9,-160.45,2.2042856836734694,3.3
21.9,-160.4,2.1620407795918366,3.28
21.9,-160.35,2.092040781632653,3.23
21.9,-160.3,1.9636734265306122,3.1
21.9,-160.25,1.628163244897959,2.6499999
21.9,-160.05,1.844285687755102,2.86
21.9,-160,1.8936734285714285,2.98
21.9,-159.95,1.8661224142857142,2.9199998
21.9,-159.9,1.7824489571428572,2.8
21.9,-159.85,1.6724489510204081,2.56
21.9,-159.8,1.5716326224489796,2.24
21.9,-159.75,1.3320407920408164,1.99
21.9,-159.7,1.113061202857143,1.7199999
21.9,-159.65,0.8046938691836735,1.3
21.9,-159.35,1.499795893877551,2.18
21.9,-159.3,1.9420407836734694,3
21.9,-159.25,2.0244897612244896,3.1899998
21.9,-159.2,2.055102002040816,3.23
21.9,-159.15,2.0769387428571426,3.24
21.9,-159.1,2.0971428265306122,3.24
21.9,-159.05,2.116938736734694,3.23
21.9,-159,2.1365305734693876,3.21
21.9,-158.95,2.1551019979591834,3.21
21.9,-158.9,2.1716326163265305,3.22
21.9,-158.85,2.185102,3.22
21.9,-158.8,2.195102,3.23
21.9,-158.75,2.2042856795918366,3.24
21.9,-158.7,2.2112244469387754,3.25
21.9,-158.65,2.215102008163265,3.26
21.9,-158.6,2.2171428285714283,3.26
21.9,-158.55,2.2175509836734695,3.26
21.9,-158.5,2.217959142857143,3.26
21.9,-158.45,2.217142806122449,3.25
21.9,-158.4,2.2155101510204083,3.23
21.9,-158.35,2.2112244408163266,3.22
21.9,-158.3,2.2038775040816327,3.21
21.9,-158.25,2.196530567346939,3.21
21.9,-158.2,2.1871428102040817,3.1999998
21.9,-158.15,2.1806122040816325,3.1899998
21.9,-158.1,2.1759183163265305,3.1899998
21.9,-158.05,2.1710203551020406,3.1899998
21.9,-158,2.167550975510204,3.1899998
21.9,-157.95,2.1648979102040817,3.1899998
21.9,-157.9,2.1634693428571428,3.1899998
21.9,-157.85,2.163877508163265,3.1899998
21.9,-157.8,2.1642856755102042,3.1899998
21.9,-157.75,2.1665305714285714,3.1799998
21.9,-157.7,2.1691836408163265,3.1799998
21.9,-157.65,2.1722448591836736,3.1799998
21.9,-157.6,2.1765305775510204,3.1799998
21.9,-157.55,2.180816291836735,3.1799998
21.9,-157.5,2.184897918367347,3.1799998
21.9,-157.45,2.188163224489796,3.1799998
21.9,-157.4,2.1906122020408163,3.1699998
21.9,-157.35,2.1910203591836734,3.1799998
21.9,-157.3,2.1893877102040817,3.1699998
21.9,-157.25,2.187959136734694,3.1699998
21.9,-157.2,2.1869387224489794,3.1699998
21.9,-157.15,2.1861224020408163,3.1599998
21.9,-157.1,2.1842856714285714,3.1499999
21.9,-157.05,2.1818366897959183,3.1399999
21.9,-157,2.1797958775510202,3.1399999
21.9,-156.95,2.1789795551020408,3.1399999
21.9,-156.9,2.1771428224489795,3.1499999
21.9,-156.85,2.1742856816326532,3.1399999
21.9,-156.8,2.171020381632653,3.1299999
21.9,-156.75,2.1689795653061226,3.1299999
21.9,-156.7,2.1671428367346937,3.12
21.9,-156.65,2.165918344897959,3.12
21.9,-156.6,2.1644897734693878,3.12
21.9,-156.55,2.1628571224489797,3.12
21.9,-156.5,2.163265281632653,3.12
21.9,-156.45,2.161836712244898,3.12
21.9,-156.4,2.1624489530612245,3.1299999
21.9,-156.35,2.160408130612245,3.1299999
21.9,-156.3,2.1597958836734694,3.1299999
21.9,-156.25,2.158163226530612,3.1299999
21.9,-156.2,2.1573468979591834,3.12
21.9,-156.15,2.1559183285714285,3.12
21.9,-156.1,2.155101997959184,3.12
21.9,-156.05,2.153265257142857,3.11
21.9,-156,2.1512244367346938,3.11
21.9,-155.95,2.150612193877551,3.1
21.9,-155.9,2.150408112244898,3.1
21.9,-155.85,2.1506121979591835,3.1
21.9,-155.8,2.151020363265306,3.09
21.9,-155.75,2.151428530612245,3.09
21.9,-155.7,2.1524489346938775,3.1
21.9,-155.65,2.1526530163265307,3.1
21.9,-155.6,2.152653012244898,3.1
21.9,-155.55,2.1520407693877552,3.09
21.9,-155.5,2.1514285224489798,3.09
21.9,-155.45,2.149183626530612,3.1
21.9,-155.4,2.1459183285714287,3.09
21.9,-155.35,2.1428571020408165,3.09
21.9,-155.3,2.1395918,3.09
21.9,-155.25,2.1381632326530613,3.08
21.9,-155.2,2.1373469,3.08
21.9,-155.15,2.136734657142857,3.08
21.9,-155.1,2.137550987755102,3.08
21.9,-155.05,2.1367346551020407,3.08
21.9,-155,2.136938736734694,3.08
