objectid,uid,x,y,island,longitude,latitude
62200,-155.95692_19.60584,-155.95692448999998,19.60584418,BI,-155.95690999743584,19.605840692283262
62201,-155.95693_19.60624,-155.95693985,19.606244370000002,BI,-155.9569253602258,19.60624088892289
62202,-155.95695_19.60654,-155.95695167,19.60654213,BI,-155.95693717213442,19.606538643237013
62203,-155.95700_19.60685,-155.95700807,19.60685675,BI,-155.95699357966632,19.606853268518787
62204,-155.95683_19.60691,-155.95683767999998,19.6069196,BI,-155.9568231914269,19.606916116452368
62205,-155.95649_19.60649,-155.95649272,19.606499460000002,BI,-155.95647822739863,19.60649597520389
62206,-155.95644_19.60618,-155.956446,19.60618299,BI,-155.9564315080588,19.606179507857888
62207,-155.95642_19.60586,-155.95642985,19.605862769999998,BI,-155.9564153590317,19.60585928664669
62208,-155.95637_19.60547,-155.95637747,19.60547313,BI,-155.9563629799538,19.60546963985206
62209,-155.95634_19.60470,-155.95634095,19.60470279,BI,-155.9563264602156,19.60469930668568
62210,-155.95632_19.60445,-155.9563296,19.60445394,BI,-155.956315110548,19.604450457584367
62211,-155.95726_19.60389,-155.95726742,19.60389481,BI,-155.9572529231242,19.603891321146126
62212,-155.95726_19.60342,-155.95726144,19.60342344,BI,-155.95724694731345,19.603419958618105
62213,-155.95693_19.60395,-155.95693516,19.60395487,BI,-155.95692066237064,19.60395138573761
62214,-155.95647_19.59057,-155.9564714,19.590571909999998,BI,-155.9564569068104,19.590568419530477
62215,-155.95681_19.59127,-155.95681564999998,19.5912763,BI,-155.95680116057792,19.591272814164817
62216,-155.95688_19.59146,-155.95688062,19.59146164,BI,-155.95686612418092,19.591458153290247
62217,-155.95692_19.59166,-155.95692236,19.59166202,BI,-155.95690786328507,19.591658533769657
62218,-155.95692_19.59185,-155.95692008999998,19.59185296,BI,-155.95690559862172,19.591849475859274
62219,-155.95705_19.59202,-155.95705727,19.592020859999998,BI,-155.95704277720856,19.592017369553126
62220,-155.95706_19.59241,-155.95706192,19.59241137,BI,-155.9570474268672,19.592407881721922
62221,-155.95706_19.59260,-155.95706726999998,19.59260656,BI,-155.9570527746108,19.59260307603404
62222,-155.95712_19.59298,-155.95712802,19.59298883,BI,-155.9571135252261,19.592985340932206
62223,-155.95716_19.59318,-155.95716809,19.5931803,BI,-155.95715359681213,19.59317681502994
62224,-155.95719_19.59337,-155.9571986,19.5933729,BI,-155.9571841089854,19.593369412191507
62225,-155.95721_19.59356,-155.95721995,19.593566189999997,BI,-155.9572054525921,19.593562708425424
62226,-155.95725_19.59375,-155.95725627,19.59375634,BI,-155.95724177746257,19.593752850909368
62227,-155.95730_19.59394,-155.95730678,19.593944750000002,BI,-155.95729228537806,19.593941261473223
62228,-155.95735_19.59413,-155.95735629,19.59413393,BI,-155.95734179675574,19.594130447782796
62229,-155.95740_19.59432,-155.95740650000002,19.59432129,BI,-155.95739200755176,19.59431780075402
62230,-155.95745_19.59451,-155.95745817,19.59451011,BI,-155.9574436795062,19.594506626362804
62231,-155.95751_19.59469,-155.95751279,19.59469907,BI,-155.95749829225838,19.59469558740663
62232,-155.95757_19.59489,-155.95757196000002,19.594891,BI,-155.95755746709895,19.59488751420617
62233,-155.95763_19.59508,-155.95763575,19.59508877,BI,-155.95762125940624,19.59508528735857
62234,-155.95769_19.59528,-155.95769772000003,19.59528688,BI,-155.95768322151332,19.595283393380463
62235,-155.95773_19.59548,-155.95773964,19.59548698,BI,-155.95772514441623,19.595483491689397
62236,-155.95781_19.59578,-155.95781749,19.59578896,BI,-155.95780299454046,19.59578547803581
62237,-155.95790_19.59594,-155.95790427,19.59594597,BI,-155.95788977625529,19.595942487390996
62238,-155.95796_19.59610,-155.95796397,19.59610733,BI,-155.95794947623574,19.59610384622028
62239,-155.95808_19.59652,-155.95808391,19.59652796,BI,-155.95806941157835,19.59652447698114
62240,-155.95773_19.59658,-155.95773853999998,19.596581949999997,BI,-155.95772404753035,19.596578461326693
62241,-155.95736_19.59603,-155.95736871,19.59603599,BI,-155.95735421428193,19.59603250193791
62242,-155.95730_19.59583,-155.95730666,19.59583244,BI,-155.95729216339637,19.59582895185472
62243,-155.95725_19.59550,-155.95725627,19.595509680000003,BI,-155.95724178027572,19.595506190375623
62244,-155.95723_19.59530,-155.95723148,19.595308760000002,BI,-155.95721698616128,19.59530527740385
62245,-155.95716_19.59511,-155.95716921,19.595115009999997,BI,-155.95715472077072,19.595111527182294
62246,-155.95709_19.59494,-155.95709879999998,19.594942109999998,BI,-155.95708431083492,19.59493862477373
62247,-155.95703_19.59476,-155.95703595999998,19.59476819,BI,-155.95702146408354,19.594764702791093
62248,-155.95696_19.59458,-155.95696880999998,19.59458093,BI,-155.95695431620015,19.594577449039175
62249,-155.95690_19.59439,-155.95690564999998,19.59439416,BI,-155.95689115894254,19.594390677955325
62250,-155.95682_19.59421,-155.95682835999997,19.59421046,BI,-155.95681386320652,19.594206973709934
62251,-155.95675_19.59402,-155.95675581,19.59402465,BI,-155.95674131544172,19.594021165105605
62252,-155.95669_19.59383,-155.95669807000002,19.59383881,BI,-155.95668357890892,19.593835324212126
62253,-155.95669_19.59364,-155.95669394,19.593644779999998,BI,-155.95667944625697,19.593641293325124
62254,-155.95671_19.59344,-155.95671473000002,19.5934419,BI,-155.95670023553473,19.59343841536682
62255,-155.95667_19.59325,-155.95667099000002,19.59325238,BI,-155.95665649300312,19.593248894059236
62256,-155.95662_19.59306,-155.95662013,19.59306202,BI,-155.95660563779904,19.59305853490601
62257,-155.95656_19.59287,-155.95656683,19.59287256,BI,-155.95655234073757,19.592869073312222
62258,-155.95654_19.59268,-155.9565498,19.59268004,BI,-155.95653530672828,19.592676550420574
62259,-155.95666_19.59227,-155.95666662000002,19.59227292,BI,-155.95665212995434,19.592269436287776
62260,-155.95674_19.59206,-155.95674165,19.592063189999998,BI,-155.95672715600065,19.592059707720072
62261,-155.95657_19.59076,-155.95657048,19.590762419999997,BI,-155.95655599154705,19.590758930950017
62262,-155.95666_19.59093,-155.95666152,19.59093358,BI,-155.95664702518258,19.59093009561952
62263,-155.95674_19.59110,-155.95674156,19.591100320000002,BI,-155.95672707050073,19.591096835459844
62264,-155.96412_19.60214,-155.96412346,19.60214531,BI,-155.96410897127834,19.602141824285486
62265,-155.96393_19.60219,-155.963935,19.60219157,BI,-155.96392051159725,19.602188082882368
62266,-155.96375_19.60223,-155.96375168,19.60223815,BI,-155.96373718201644,19.6022346615884
62267,-155.96400_19.60272,-155.96400051999998,19.602729059999998,BI,-155.96398602874592,19.602725571956373
62268,-155.96418_19.60268,-155.96418057,19.60268589,BI,-155.96416607518506,19.602682403234144
62269,-155.96417_19.60298,-155.96417479000002,19.602983939999998,BI,-155.96416029716923,19.602980449744233
62270,-155.96426_19.60330,-155.96426916000001,19.60330677,BI,-155.96425467111953,19.603303287456175
62271,-155.96431_19.60346,-155.96431557,19.60346807,BI,-155.96430107224566,19.603464584278125
62272,-155.96436_19.60363,-155.96436339000002,19.60363019,BI,-155.96434889347782,19.60362670575492
62273,-155.96441_19.60379,-155.96441123000002,19.60379123,BI,-155.96439673611908,19.603787741617175
62274,-155.96445_19.60395,-155.96445938000002,19.603952,BI,-155.9644448894593,19.603948519120422
62275,-155.96450_19.60411,-155.96450671999997,19.604114159999998,BI,-155.96449222724843,19.604110678473297
62276,-155.96455_19.60427,-155.96455269999998,19.60427499,BI,-155.96453820414249,19.6042715050297
62277,-155.96459_19.60443,-155.96459968,19.604434849999997,BI,-155.96458518610964,19.60443136546771
62278,-155.96464_19.60459,-155.96464763999998,19.60459694,BI,-155.96463315041458,19.604593449615518
62279,-155.96469_19.60475,-155.96469577,19.604759700000002,BI,-155.9646812754848,19.6047562089966
62280,-155.96469_19.60504,-155.96469094,19.60504073,BI,-155.9646764439707,19.605037243530404
62281,-155.96486_19.60499,-155.9648635,19.60499981,BI,-155.96484900260788,19.604996322310182
62282,-155.96499_19.60550,-155.96499608,19.60550116,BI,-155.96498158447923,19.605497669717717
62283,-155.96482_19.60553,-155.96482611,19.60553726,BI,-155.96481161529832,19.605533774421446
62284,-155.96465_19.60556,-155.96465139999998,19.6055624,BI,-155.96463690424423,19.60555891400366
62285,-155.96447_19.60557,-155.96447529000002,19.60557876,BI,-155.96446079296788,19.605575271611286
62286,-155.96429_19.60559,-155.96429913,19.60559949,BI,-155.96428464147863,19.605596002039942
62287,-155.96419_19.60511,-155.9641946,19.60511621,BI,-155.96418010923958,19.605112725006837
62288,-155.96437_19.60507,-155.96437263,19.60507395,BI,-155.96435813907596,19.605070463030195
62289,-155.96420_19.60482,-155.9642029,19.60482392,BI,-155.96418840516168,19.604820430713758
62290,-155.96415_19.60466,-155.96415497,19.604662710000003,BI,-155.96414047902772,19.604659228192045
62291,-155.96410_19.60450,-155.96410675,19.60450094,BI,-155.96409226270893,19.604497452962345
62292,-155.96405_19.60433,-155.96405896,19.604339869999997,BI,-155.96404447129075,19.60433638901564
62293,-155.96401_19.60417,-155.96401065999999,19.60417815,BI,-155.96399616564432,19.60417466101881
62294,-155.96396_19.60401,-155.96396332999998,19.60401784,BI,-155.963948832616,19.604014354955012
62295,-155.96391_19.60385,-155.96391635,19.6038581,BI,-155.96390185300373,19.603854610020278
62296,-155.96386_19.60369,-155.96386692,19.60369638,BI,-155.9638524308621,19.60369289838893
62297,-155.96381_19.60353,-155.96381965,19.60353428,BI,-155.9638051604796,19.603530789737253
62298,-155.96377_19.60337,-155.96377209,19.60337384,BI,-155.96375759395343,19.60337035334025
62299,-155.96372_19.60321,-155.9637249,19.60321232,BI,-155.96371040893018,19.603208830180527
62300,-155.96367_19.60304,-155.96367586000002,19.60304988,BI,-155.96366136932514,19.603046394685126
62301,-155.96350_19.60280,-155.96350656,19.60280996,BI,-155.96349206839176,19.602806477995387
62302,-155.96368_19.60277,-155.96368598,19.602770319999998,BI,-155.96367148297745,19.602766834188177
62303,-155.96356_19.60228,-155.96356933,19.6022815,BI,-155.96355483688416,19.602278015935177
62304,-155.96338_19.60232,-155.96338854,19.60232757,BI,-155.96337405140798,19.602324088299415
62305,-155.96320_19.60236,-155.96320414,19.60236919,BI,-155.96318964316188,19.602365703120356
62306,-155.96302_19.60241,-155.96302379,19.60241172,BI,-155.96300929744953,19.60240823392235
62307,-155.96316_19.60290,-155.96316636,19.602908619999997,BI,-155.96315186358137,19.602905135596053
62308,-155.96333_19.60285,-155.96333183000002,19.602851259999998,BI,-155.96331733972647,19.60284777770086
62309,-155.96332_19.60314,-155.96332278,19.603143850000002,BI,-155.96330828666896,19.603140368689427
62310,-155.96337_19.60330,-155.96337148,19.60330665,BI,-155.96335698193656,19.603303164938072
62311,-155.96341_19.60346,-155.96341945,19.60346767,BI,-155.9634049581433,19.603464183335724
62312,-155.96346_19.60362,-155.96346734,19.60362837,BI,-155.96345284795217,19.6036248861261
62313,-155.96351_19.60379,-155.96351608,19.60379038,BI,-155.96350158786302,19.60378688962604
62314,-155.96356_19.60395,-155.96356325000002,19.6039528,BI,-155.9635487548854,19.603949313438775
62315,-155.96361_19.60411,-155.96361098000003,19.604112479999998,BI,-155.96359648403748,19.6041089961437
62316,-155.96365_19.60427,-155.96365963000002,19.604271519999998,BI,-155.96364513887738,19.60426803457004
62317,-155.96373_19.60451,-155.96373042,19.604513060000002,BI,-155.96371592826907,19.604509569396576
62318,-155.96380_19.60475,-155.96380262,19.604756690000002,BI,-155.96378812347325,19.604753202374383
62319,-155.96385_19.60491,-155.96385114999998,19.60491791,BI,-155.96383665949278,19.604914424264685
62320,-155.96384_19.60518,-155.96384145,19.60518132,BI,-155.963826955463,19.605177832973883
62321,-155.96401_19.60515,-155.96401754,19.60515439,BI,-155.96400304194015,19.605150901974525
62322,-155.96412_19.60563,-155.96412605,19.60563179,BI,-155.96411155617625,19.605628305408885
62323,-155.96395_19.60567,-155.96395576,19.60567021,BI,-155.96394126988747,19.605666725694636
62324,-155.96261_19.60399,-155.96261027,19.60399849,BI,-155.96259577694187,19.60399500233498
62325,-155.96278_19.60396,-155.96278614000002,19.60396504,BI,-155.962771645501,19.603961552013047
62326,-155.96295_19.60391,-155.96295293,19.60391959,BI,-155.9629384375224,19.603916105621146
62327,-155.96312_19.60387,-155.96312336,19.60387168,BI,-155.96310887075163,19.603868194678913
62328,-155.96251_19.60356,-155.96251461,19.603567430000002,BI,-155.962500121556,19.603563945348878
62329,-155.96264_19.60327,-155.96264903000002,19.60327504,BI,-155.96263453846217,19.603271553194155
62330,-155.96247_19.60251,-155.96247744000001,19.60251421,BI,-155.96246294359548,19.602510729263027
62331,-155.96560_19.60177,-155.96560764999998,19.60177063,BI,-155.96559315640638,19.601767145312415
62332,-155.96565_19.60193,-155.96565492,19.60193921,BI,-155.96564042993717,19.601935719906038
62333,-155.96570_19.60210,-155.96570318,19.60210695,BI,-155.96568868508456,19.602103460677032
62334,-155.96575_19.60227,-155.96575153999999,19.60227491,BI,-155.96573704855976,19.60227142263133
62335,-155.96579_19.60244,-155.96579918999998,19.60244278,BI,-155.96578470039287,19.602439291343792
62336,-155.96584_19.60261,-155.96584736,19.602610679999998,BI,-155.96583286325884,19.60260719033059
62337,-155.96589_19.60277,-155.96589815000002,19.60277902,BI,-155.96588365648205,19.60277553264525
62338,-155.96594_19.60294,-155.96594516000002,19.602947099999998,BI,-155.9659306643731,19.602943617077937
62339,-155.96599_19.60311,-155.9659932,19.60311377,BI,-155.9659787028818,19.60311028716063
62340,-155.96604_19.60327,-155.96604086000002,19.603278850000002,BI,-155.9660263646188,19.603275363906963
62341,-155.96608_19.60344,-155.96608934,19.603445960000002,BI,-155.96607484853007,19.603442469378315
62342,-155.96613_19.60361,-155.96613755,19.60361507,BI,-155.96612305864423,19.603611580591426
62343,-155.96618_19.60378,-155.96618652,19.60378321,BI,-155.9661720252667,19.60377972238925
62344,-155.96623_19.60394,-155.96623429,19.60394994,BI,-155.966219794328,19.60394645652026
62345,-155.96628_19.60411,-155.96628341,19.60411736,BI,-155.9662689156216,19.604113876934974
62346,-155.96633_19.60428,-155.96633146,19.60428498,BI,-155.96631696827305,19.604281496893496
62347,-155.96637_19.60445,-155.96637901999998,19.604451719999997,BI,-155.96636453166732,19.604448238380833
62348,-155.96642_19.60461,-155.96642774,19.60461931,BI,-155.9664132480988,19.604615824381778
62349,-155.96647_19.60478,-155.96647815,19.604785160000002,BI,-155.96646366126723,19.604781677761927
62350,-155.96667_19.60515,-155.96667231,19.60515868,BI,-155.96665781228037,19.605155196764365
62351,-155.96648_19.60520,-155.96648585,19.60520272,BI,-155.96647136186405,19.60519923566338
62352,-155.96630_19.60524,-155.96630187,19.60524896,BI,-155.96628738113571,19.605245471673918
62353,-155.96611_19.60529,-155.96611525,19.60529547,BI,-155.96610075928047,19.605291987950853
62354,-155.96592_19.60532,-155.96592252,19.60532465,BI,-155.9659080271465,19.605321164487403
62355,-155.96587_19.60480,-155.96587643,19.604804440000002,BI,-155.96586194158442,19.604800953251914
62356,-155.96604_19.60474,-155.96604452,19.604748580000003,BI,-155.96603002586997,19.60474509212022
62357,-155.96588_19.60450,-155.96588503,19.604500400000003,BI,-155.9658705367072,19.604496913747568
62358,-155.96583_19.60434,-155.96583876,19.60434119,BI,-155.9658242642756,19.604337700068054
62359,-155.96579_19.60418,-155.96579252,19.60418057,BI,-155.96577803066293,19.60417708150342
62360,-155.96574_19.60402,-155.96574687,19.604020159999997,BI,-155.96573237708458,19.604016674018414
62361,-155.96570_19.60386,-155.9657008,19.60386072,BI,-155.96568630257582,19.60385722895759
62362,-155.96565_19.60369,-155.9656534,19.6036996,BI,-155.9656389049385,19.603696113224647
62363,-155.96560_19.60353,-155.96560702,19.60353874,BI,-155.96559253036395,19.603535254855466
62364,-155.96556_19.60337,-155.96556013,19.603379,BI,-155.96554563281117,19.603375517874287
62365,-155.96551_19.60321,-155.96551531,19.60321708,BI,-155.965500817629,19.603213598906756
62366,-155.96546_19.60305,-155.96546783,19.60305504,BI,-155.96545333763348,19.603051557386124
62367,-155.96542_19.60289,-155.96542065,19.60289448,BI,-155.9654061548081,19.602890993207993
62368,-155.96537_19.60273,-155.96537529000003,19.60273333,BI,-155.96536080143895,19.602729846013037
62369,-155.96538_19.60245,-155.96538176,19.60245373,BI,-155.9653672635308,19.602450246087628
62370,-155.96520_19.60248,-155.96520581000001,19.60248224,BI,-155.9651913172692,19.602478751899238
62371,-155.96517_19.60206,-155.96517736,19.60206763,BI,-155.96516287029908,19.602064145796543
62372,-155.96512_19.60189,-155.96513000000002,19.601893750000002,BI,-155.96511550437077,19.60189026880085
62373,-155.96487_19.60204,-155.96487894999999,19.60204092,BI,-155.96486446258552,19.6020374384933
62374,-155.96469_19.60206,-155.96469,19.60206861,BI,-155.96467550697565,19.602065118805662
62375,-155.96485_19.60256,-155.96485134,19.602565029999997,BI,-155.96483684407548,19.60256154539744
62376,-155.96502_19.60252,-155.96502748,19.60252233,BI,-155.96501298734125,19.60251884528827
62377,-155.96502_19.60282,-155.96502356,19.60282393,BI,-155.96500906839023,19.602820446668936
62378,-155.96506_19.60298,-155.96506968,19.60298499,BI,-155.9650551861005,19.602981503888543
62379,-155.96511_19.60314,-155.96511619,19.60314702,BI,-155.96510169230476,19.603143537175516
62380,-155.96516_19.60330,-155.96516342,19.60330772,BI,-155.96514893140235,19.603304235052327
62381,-155.96520_19.60346,-155.9652091,19.60346926,BI,-155.9651946106884,19.603465773243244
62382,-155.96525_19.60362,-155.96525566,19.60363,BI,-155.96524116423285,19.603626513720094
62383,-155.96530_19.60379,-155.96530102000003,19.60379079,BI,-155.96528652706002,19.603787309047735
62384,-155.96534_19.60395,-155.96534799000003,19.60395073,BI,-155.96533350162187,19.603947245972115
62385,-155.96539_19.60411,-155.96539438000002,19.60411058,BI,-155.96537989104607,19.604107099006537
62386,-155.96544_19.60427,-155.965441,19.60427115,BI,-155.9654265062299,19.60426766628408
62387,-155.96548_19.60443,-155.96548651999998,19.604432759999998,BI,-155.96547202548157,19.604429277586913
62388,-155.96553_19.60459,-155.96553280999998,19.604592580000002,BI,-155.96551831949537,19.604589099213424
62389,-155.96570_19.60484,-155.96570137999998,19.604844,BI,-155.9656868825905,19.604840514482856
62390,-155.96552_19.60487,-155.96552319,19.60487938,BI,-155.96550869652356,19.604875898292125
62391,-155.96573_19.60536,-155.96573406,19.60536238,BI,-155.96571957058114,19.6053588948376
62392,-155.96554_19.60540,-155.96554809999998,19.60540253,BI,-155.9655336061717,19.60539904655959
62393,-155.96536_19.60543,-155.96536106000002,19.605438069999998,BI,-155.96534657182187,19.60543458700033
62394,-155.96517_19.60546,-155.96517314000002,19.60546981,BI,-155.96515864382746,19.605466325259513
62395,-155.96503_19.60495,-155.96503523,19.60495793,BI,-155.96502073413225,19.604954448140266
62396,-155.96521_19.60491,-155.9652124,19.60491704,BI,-155.96519790346233,19.60491355825684
62397,-155.96504_19.60465,-155.96504221,19.60465941,BI,-155.96502771952228,19.604655919012384
62398,-155.96499_19.60449,-155.96499497,19.60449846,BI,-155.9649804744872,19.60449497544896
62399,-155.96494_19.60433,-155.96494854,19.60433771,BI,-155.96493404328584,19.604334220730234
62400,-155.96490_19.60417,-155.96490364,19.60417924,BI,-155.96488914563852,19.604175757690214
62401,-155.96485_19.60401,-155.96485758,19.604019819999998,BI,-155.96484309052676,19.60401633901231
62402,-155.96481_19.60385,-155.96481082,19.60385764,BI,-155.9647963225017,19.603854154112945
62403,-155.96476_19.60369,-155.96476416,19.60369634,BI,-155.96474966653545,19.603692853959657
62404,-155.96471_19.60353,-155.96471714,19.60353591,BI,-155.96470264470855,19.603532424175782
62405,-155.96466_19.60337,-155.96466983,19.60337448,BI,-155.9646553349939,19.603370994737183
62406,-155.96462_19.60321,-155.96462359999998,19.603214620000003,BI,-155.96460910845553,19.60321113623592
62407,-155.96457_19.60305,-155.96457683999998,19.603055480000002,BI,-155.96456235125328,19.603051996376475
62408,-155.96453_19.60289,-155.96453129999998,19.60289251,BI,-155.96451680249535,19.602889023177127
62409,-155.96454_19.60260,-155.96454200999997,19.602605569999998,BI,-155.964527514151,19.602602085579825
62410,-155.96436_19.60264,-155.96436389000002,19.60264582,BI,-155.9643493962779,19.60264233892194
62411,-155.96431_19.60211,-155.96431508,19.60211915,BI,-155.9643005893792,19.60211566723695
62412,-155.96450_19.60209,-155.9645027,19.602095600000002,BI,-155.9644882072888,19.60209211729233
62413,-155.97055_19.59136,-155.9705592,19.5913603,BI,-155.97054470912298,19.591356814003007
62414,-155.97049_19.59155,-155.97049085,19.59155496,BI,-155.97047635523995,19.59155146985683
62415,-155.97045_19.59175,-155.97045338,19.59175715,BI,-155.97043888480573,19.591753667402948
62416,-155.97043_19.59231,-155.97043383000002,19.592313930000003,BI,-155.97041933382013,19.592310438766447
62417,-155.96933_19.59289,-155.96933219000002,19.59289643,BI,-155.96931770155885,19.592892942160343
62418,-155.96946_19.59263,-155.96946445,19.59263844,BI,-155.96944995505376,19.592634954619523
62419,-155.96955_19.59187,-155.96955496,19.5918709,BI,-155.969540470845,19.591867415448508
62420,-155.95665_19.59559,-155.95665855000001,19.59559891,BI,-155.95664405510593,19.595595427961396
62421,-155.95664_19.59537,-155.95664425,19.59537634,BI,-155.95662975260592,19.59537285380211
62422,-155.95634_19.59540,-155.95634146,19.595402580000002,BI,-155.95632696464486,19.595399089863882
62423,-155.95627_19.59565,-155.9562762,19.595656220000002,BI,-155.95626170439064,19.595652731299335
62424,-155.95608_19.59580,-155.95608704999998,19.5958093,BI,-155.95607255848782,19.595805811520844
62425,-155.95583_19.59595,-155.95583375,19.59595796,BI,-155.95581925195813,19.59595447502959
62426,-155.95554_19.59607,-155.95554852,19.59607712,BI,-155.9555340242916,19.596073633081783
62427,-155.95517_19.59624,-155.95517533999998,19.59624823,BI,-155.9551608487156,19.59624474253812
62428,-155.95503_19.59602,-155.95503920000002,19.59602502,BI,-155.9550247106431,19.59602153480118
62429,-155.95506_19.59573,-155.95506224000002,19.59573662,BI,-155.9550477500111,19.59573312982067
62430,-155.95506_19.59547,-155.95506671,19.59547681,BI,-155.95505221220947,19.595473321954252
62431,-155.95537_19.59564,-155.95537405,19.59564947,BI,-155.95535955558805,19.59564598796169
62432,-155.95561_19.59556,-155.95561772,19.595563480000003,BI,-155.95560322887383,19.5955599929884
62433,-155.95581_19.59539,-155.95581231,19.5953984,BI,-155.95579781468376,19.595394915172196
62434,-155.95591_19.59518,-155.95591997000002,19.59518276,BI,-155.95590547287173,19.595179276355168
62435,-155.95567_19.59496,-155.95567421,19.59496395,BI,-155.9556597186505,19.594960467530612
62436,-155.95555_19.59520,-155.95555242,19.59520017,BI,-155.95553792171194,19.595196680157983
62437,-155.95532_19.59535,-155.95532081,19.59535494,BI,-155.9553063162508,19.595351451121893
62438,-155.95506_19.59515,-155.95506138000002,19.59515917,BI,-155.95504689002968,19.59515568416426
62439,-155.95506_19.59488,-155.95506381,19.59488498,BI,-155.95504931783483,19.594881488730426
62440,-155.95527_19.59472,-155.9552722,19.59472027,BI,-155.95525770370148,19.59471678650823
62441,-155.95542_19.59451,-155.95542911,19.59451829,BI,-155.95541462006625,19.59451480471663
62442,-155.95525_19.59434,-155.95525349,19.59434748,BI,-155.95523899816328,19.5943439913245
62443,-155.95503_19.59449,-155.95503382,19.59449634,BI,-155.95501932667247,19.594492849709056
62444,-155.95503_19.59416,-155.95503364,19.5941638,BI,-155.95501915101522,19.594160317469697
62445,-155.95503_19.59367,-155.95503591000002,19.593676509999998,BI,-155.95502141675115,19.593673029035813
62446,-155.95568_19.59369,-155.95568795,19.59369808,BI,-155.95567345688215,19.593694589946466
62447,-155.95557_19.59393,-155.95557292,19.59393172,BI,-155.95555842181088,19.593928235057014
62448,-155.95573_19.59411,-155.95573502000002,19.59411093,BI,-155.95572053056443,19.59410744786396
62449,-155.95594_19.59457,-155.95594934000002,19.59457389,BI,-155.95593484969973,19.59457040062899
62450,-155.95609_19.59478,-155.95609201,19.59478426,BI,-155.9560775192272,19.59478076865014
62451,-155.95631_19.59492,-155.9563164,19.594925829999998,BI,-155.95630190693646,19.59492233971382
62452,-155.95657_19.59496,-155.95657449,19.59496874,BI,-155.9565599966174,19.594965251805693
62453,-155.95641_19.59464,-155.95641788,19.594640469999998,BI,-155.95640339001167,19.594636986840175
62454,-155.95627_19.59441,-155.95627658,19.59441227,BI,-155.95626208814306,19.59440878825477
62455,-155.95617_19.59418,-155.95617706,19.594189240000002,BI,-155.95616256166613,19.594185751438157
62456,-155.95608_19.59397,-155.95608142999998,19.593972200000003,BI,-155.95606693834435,19.593968711399686
62457,-155.95606_19.59374,-155.95606250999998,19.593743179999997,BI,-155.95604801324413,19.593739695910653
62458,-155.95608_19.59350,-155.95608767,19.593500159999998,BI,-155.9560731716025,19.593496670588507
62459,-155.95613_19.59318,-155.95613151999999,19.59318518,BI,-155.95611702771362,19.59318169438647
62460,-155.95591_19.59325,-155.95591017,19.59325656,BI,-155.95589567903716,19.593253073749647
62461,-155.95569_19.59332,-155.95569009,19.59332784,BI,-155.9556755969268,19.593324356871914
62462,-155.95548_19.59346,-155.95548134,19.593460609999998,BI,-155.955466847654,19.593457124696062
62463,-155.95519_19.59345,-155.95519953,19.593450309999998,BI,-155.95518503931788,19.593446826247426
62464,-155.95503_19.59322,-155.95503193000002,19.593229219999998,BI,-155.95501743263276,19.593225732591304
62465,-155.95509_19.59296,-155.95509716,19.59296145,BI,-155.9550826675894,19.592957968277776
62466,-155.95538_19.59291,-155.95538958,19.59291245,BI,-155.95537509036097,19.59290896544319
62467,-155.95517_19.59270,-155.95517726,19.592700790000002,BI,-155.95516277043146,19.59269730505166
62468,-155.95511_19.59251,-155.95511989,19.592513760000003,BI,-155.95510539753897,19.592510273046187
62469,-155.95549_19.59223,-155.95549798,19.592236399999997,BI,-155.95548348277174,19.592232914866116
62470,-155.95578_19.59277,-155.95578224000002,19.592773180000002,BI,-155.9557677455447,19.592769697588054
62471,-155.95602_19.59270,-155.95602566,19.59270357,BI,-155.95601116684887,19.59270008333379
62472,-155.95608_19.59240,-155.9560804,19.59240528,BI,-155.95606590708843,19.59240179720336
62473,-155.95622_19.59214,-155.95622756,19.59214504,BI,-155.9562130650916,19.592141557847647
62474,-155.95585_19.59221,-155.95585814,19.592213899999997,BI,-155.95584364593975,19.592210414267
62475,-155.96011_19.60948,-155.96011797,19.609489970000002,BI,-155.9601034814528,19.609486488835454
62476,-155.96011_19.60927,-155.96011219000002,19.60927321,BI,-155.96009770174504,19.609269726602104
62477,-155.96010_19.60891,-155.96010065000002,19.60891208,BI,-155.96008615241604,19.608908597462666
62478,-155.96009_19.60869,-155.96009669,19.608693759999998,BI,-155.9600821956735,19.608690277231297
62479,-155.96009_19.60847,-155.96009089,19.608475249999998,BI,-155.96007639348898,19.608471766951176
62480,-155.96008_19.60825,-155.9600848,19.60825495,BI,-155.96007030863564,19.60825146902955
62481,-155.96006_19.60759,-155.96006590000002,19.60759382,BI,-155.96005141166728,19.607590332404236
62482,-155.96005_19.60737,-155.96005995000002,19.60737438,BI,-155.96004545631334,19.607370892436645
62483,-155.96005_19.60715,-155.96005287,19.607154169999998,BI,-155.96003837889305,19.607150686970236
62484,-155.96004_19.60690,-155.96004927,19.606908699999998,BI,-155.9600347734917,19.606905211713084
62485,-155.96057_19.60691,-155.9605719,19.60691654,BI,-155.96055740683153,19.606913057885272
62486,-155.96056_19.60714,-155.9605685,19.60714549,BI,-155.96055400899382,19.607141999964433
62487,-155.96059_19.60758,-155.96059305,19.607581250000003,BI,-155.96057855489065,19.607577761457488
62488,-155.96059_19.60779,-155.96059996,19.607798640000002,BI,-155.96058547055557,19.60779515589922
62489,-155.96060_19.60801,-155.96060506999999,19.60801609,BI,-155.96059057617134,19.608012606435466
